Num_solicitud;IUM_Medicamento;id_importador;fecha_autorizacion;Tipo_solicitud
2756;1A1031061000100;65;27/01/2022;MAS DE UN PACIENTE
2757;1A1031061000100;65;3/04/2020;MAS DE UN PACIENTE
2758;1A1031061000100;65;16/10/2022;MAS DE UN PACIENTE
2759;1A1031061000100;65;2/09/2020;MAS DE UN PACIENTE
2760;1C1019871000101;13;16/11/2022;MAS DE UN PACIENTE
2761;1S1000731000100;13;29/08/2021;MAS DE UN PACIENTE
2762;1F1028711000100;28;19/10/2022;MAS DE UN PACIENTE
2763;1F1028711000100;28;10/02/2020;MAS DE UN PACIENTE
2764;1F1028711000100;28;21/02/2022;MAS DE UN PACIENTE
2765;1F1028711000100;28;18/06/2021;MAS DE UN PACIENTE
2766;1T1001161004100;149;6/06/2020;MAS DE UN PACIENTE
2767;1T1001161004100;149;3/01/2020;MAS DE UN PACIENTE
2768;2V1011701000100;94;28/09/2020;MAS DE UN PACIENTE
2769;2V1011701000100;94;13/03/2021;MAS DE UN PACIENTE
2770;1P1031001000100;114;4/08/2022;MAS DE UN PACIENTE
2771;1A1000141000100;13;5/08/2021;MAS DE UN PACIENTE
2772;1A1001711000100;13;5/07/2022;MAS DE UN PACIENTE
2773;1L1026881001100;105;3/02/2022;MAS DE UN PACIENTE
2774;1F1001591000100;64;1/11/2022;MAS DE UN PACIENTE
2775;1V1024321000100;13;1/10/2022;MAS DE UN PACIENTE
2776;1A1030061000100;157;16/02/2022;MAS DE UN PACIENTE
2777;1A1030061000100;157;21/06/2020;MAS DE UN PACIENTE
2778;1A1030061000100;157;21/02/2020;MAS DE UN PACIENTE
2779;1A1030061000100;157;18/05/2020;MAS DE UN PACIENTE
2780;1A1030061000100;157;17/03/2022;MAS DE UN PACIENTE
2781;1A1030061000100;157;28/12/2021;MAS DE UN PACIENTE
2782;1A1030061000100;157;19/11/2021;MAS DE UN PACIENTE
2783;1A1030061000100;157;1/05/2022;MAS DE UN PACIENTE
2784;1T1023961003100;149;13/01/2020;MAS DE UN PACIENTE
2785;1D1000331000100;157;18/09/2022;MAS DE UN PACIENTE
2786;1F1027531000100;73;6/09/2022;MAS DE UN PACIENTE
2787;1E1004681000101;64;30/08/2020;MAS DE UN PACIENTE
2788;1T1000591000100;25;25/05/2021;MAS DE UN PACIENTE
2789;1E1001601003100;13;6/12/2020;MAS DE UN PACIENTE
2790;1I1000121000100;13;24/06/2022;MAS DE UN PACIENTE
2791;1C1000151002100;157;2/08/2021;MAS DE UN PACIENTE
2792;1P1000161000100;157;1/03/2021;MAS DE UN PACIENTE
2793;1M1005531001100;58;11/01/2022;MAS DE UN PACIENTE
2794;1M1005531001101;58;3/07/2022;MAS DE UN PACIENTE
2795;1M1005531001100;58;3/04/2021;MAS DE UN PACIENTE
2796;1M1005531004101;100;23/10/2021;MAS DE UN PACIENTE
2797;1L1022271000100;62;16/09/2022;MAS DE UN PACIENTE
2798;1H1012341000100;64;26/12/2022;MAS DE UN PACIENTE
2799;1A1001071001100;149;10/10/2022;MAS DE UN PACIENTE
2800;1M1000831000100;87;6/08/2022;MAS DE UN PACIENTE
2801;1U1003271000100;92;16/04/2022;MAS DE UN PACIENTE
2802;1A1030081000100;100;4/03/2020;MAS DE UN PACIENTE
2803;1F1012871004100;81;9/12/2020;MAS DE UN PACIENTE
2804;1F1012871004100;81;27/03/2021;MAS DE UN PACIENTE
2805;1T1024151003100;142;31/05/2020;MAS DE UN PACIENTE
2806;1T1024151003100;142;21/10/2021;MAS DE UN PACIENTE
2807;1T1024151003100;142;22/01/2021;MAS DE UN PACIENTE
2808;1A1000101000105;13;29/01/2022;MAS DE UN PACIENTE
2809;1A1000101000104;13;1/05/2022;MAS DE UN PACIENTE
2810;1F1002651000100;29;17/01/2020;MAS DE UN PACIENTE
2811;1T1024151005100;25;29/03/2021;MAS DE UN PACIENTE
2812;1C1001051002100;68;20/05/2021;MAS DE UN PACIENTE
2813;1A1000101000105;13;29/12/2020;MAS DE UN PACIENTE
2814;1I1027611000100;64;9/12/2022;MAS DE UN PACIENTE
2815;1M1006441000100;92;12/01/2020;MAS DE UN PACIENTE
2816;1M1008551000100;92;23/08/2020;MAS DE UN PACIENTE
2817;1D1023501001100;157;9/03/2021;MAS DE UN PACIENTE
2818;1L1001621000100;64;4/01/2022;MAS DE UN PACIENTE
2819;1L1025421000100;115;30/03/2020;MAS DE UN PACIENTE
2820;1D1000331000100;157;26/05/2020;MAS DE UN PACIENTE
2821;1F1007321001100;25;26/06/2020;MAS DE UN PACIENTE
2822;1E1022821000100;64;27/03/2021;MAS DE UN PACIENTE
2823;1P1012181003100;64;29/01/2020;MAS DE UN PACIENTE
2824;1U1003271000100;44;22/09/2022;MAS DE UN PACIENTE
2825;1C1006141000100;44;19/01/2022;MAS DE UN PACIENTE
2826;1E1001601003100;13;27/01/2020;MAS DE UN PACIENTE
2827;1M1000831000100;87;7/09/2022;MAS DE UN PACIENTE
2828;1L1003331004100;64;15/02/2022;MAS DE UN PACIENTE
2829;1T1001161001100;109;3/01/2022;MAS DE UN PACIENTE
2830;1T1000591001100;109;24/03/2021;MAS DE UN PACIENTE
2831;1S1023241000100;126;22/12/2021;MAS DE UN PACIENTE
2832;1M1000341000100;68;24/03/2022;MAS DE UN PACIENTE
2833;1A1000101000106;13;3/04/2022;MAS DE UN PACIENTE
2834;1A1000101000105;13;26/06/2020;MAS DE UN PACIENTE
2835;1P1000421000100;64;22/01/2022;MAS DE UN PACIENTE
2836;1M1005541002100;68;14/11/2020;MAS DE UN PACIENTE
2837;1R1000741000100;62;3/06/2021;MAS DE UN PACIENTE
2838;1R1000741000100;64;6/08/2022;MAS DE UN PACIENTE
2839;1D1023501001101;3;27/09/2020;MAS DE UN PACIENTE
2840;1T1000591000100;25;30/05/2021;MAS DE UN PACIENTE
2841;1P1002861000100;95;10/10/2021;MAS DE UN PACIENTE
2842;1T1023951001100;149;7/10/2021;MAS DE UN PACIENTE
2843;1M1000341001100;157;12/06/2021;MAS DE UN PACIENTE
2844;1M1000341001100;157;17/02/2020;MAS DE UN PACIENTE
2845;1E1018521004100;62;14/09/2022;MAS DE UN PACIENTE
2846;1B1025731000100;13;6/02/2021;MAS DE UN PACIENTE
2847;1A100141000100;59;13/08/2022;MAS DE UN PACIENTE
2848;1T1023961000100;36;15/12/2022;MAS DE UN PACIENTE
2849;1L1025421000100;115;10/01/2021;MAS DE UN PACIENTE
2850;1A1000101000106;13;26/11/2020;MAS DE UN PACIENTE
2851;1D1000331000100;13;3/05/2020;MAS DE UN PACIENTE
2852;1M1000341000101;13;8/11/2020;MAS DE UN PACIENTE
2853;1T1014381000100;33;22/02/2020;MAS DE UN PACIENTE
2854;1T1014381000100;33;6/12/2020;MAS DE UN PACIENTE
2855;1U1003271000100;95;19/01/2020;MAS DE UN PACIENTE
2856;1B1025731000100;13;31/01/2021;MAS DE UN PACIENTE
2857;1S1000991000100;62;17/01/2022;MAS DE UN PACIENTE
2858;1C1004471000101;155;3/07/2020;MAS DE UN PACIENTE
2859;1C1019871000100;13;16/08/2022;MAS DE UN PACIENTE
2860;1L1008071000100;64;18/11/2022;MAS DE UN PACIENTE
2861;1D1000331000100;64;3/05/2020;MAS DE UN PACIENTE
2862;1E1001601001100;64;27/07/2021;MAS DE UN PACIENTE
2863;1A1000101000104;13;20/12/2020;MAS DE UN PACIENTE
2864;1A1000101000105;13;22/02/2020;MAS DE UN PACIENTE
2865;2I1008801000100;31;3/03/2022;MAS DE UN PACIENTE
2866;1P1012181003100;64;19/07/2021;MAS DE UN PACIENTE
2867;1F1029401001100;100;1/03/2020;MAS DE UN PACIENTE
2868;1A1027981003100;13;13/02/2020;MAS DE UN PACIENTE
2869;1F1007321005100;53;6/06/2021;MAS DE UN PACIENTE
2870;1P1027901000100;117;30/10/2020;MAS DE UN PACIENTE
2871;1A1020721000100;62;22/11/2022;MAS DE UN PACIENTE
2872;1M1019571001100;70;2/08/2022;MAS DE UN PACIENTE
2873;1S1011611000100;94;9/05/2020;MAS DE UN PACIENTE
2874;1S1011611000100;94;19/10/2021;MAS DE UN PACIENTE
2875;1A1027981002100;72;25/05/2020;MAS DE UN PACIENTE
2876;1T1023261000100;68;30/05/2020;MAS DE UN PACIENTE
2877;1A1006851002101;26;23/01/2022;MAS DE UN PACIENTE
2878;2I1008801000100;62;24/07/2022;MAS DE UN PACIENTE
2879;1S1011101000100;128;21/01/2021;MAS DE UN PACIENTE
2880;1B1000571001100;29;20/10/2020;MAS DE UN PACIENTE
2881;1G1024311000100;115;21/08/2022;MAS DE UN PACIENTE
2882;1A1020721000100;64;15/09/2021;MAS DE UN PACIENTE
2883;1F1028711000100;28;22/03/2022;MAS DE UN PACIENTE
2884;1F1028711000100;28;17/02/2021;MAS DE UN PACIENTE
2885;1F1028711000100;28;23/08/2021;MAS DE UN PACIENTE
2886;1M1000831000100;87;11/11/2020;MAS DE UN PACIENTE
2887;1P1027901000100;117;15/06/2021;MAS DE UN PACIENTE
2888;1A1006851004100;140;15/12/2020;MAS DE UN PACIENTE
2889;1A1006851004100;140;19/04/2021;MAS DE UN PACIENTE
2890;2A1005811000100;152;15/05/2021;MAS DE UN PACIENTE
2891;2A1005801000100;152;1/09/2020;MAS DE UN PACIENTE
2892;2A1005811000100;152;12/08/2020;MAS DE UN PACIENTE
2893;2A1030001000100;152;27/10/2021;MAS DE UN PACIENTE
2894;2A1005801000100;152;20/08/2021;MAS DE UN PACIENTE
2895;2A1030001000100;152;8/05/2020;MAS DE UN PACIENTE
2896;2A1005811000100;152;9/05/2020;MAS DE UN PACIENTE
2897;2A1005801000100;152;9/12/2020;MAS DE UN PACIENTE
2898;2A1030001000100;152;6/10/2020;MAS DE UN PACIENTE
2899;1D1026661000100;64;30/12/2022;MAS DE UN PACIENTE
2900;1F1001691000100;64;28/09/2020;MAS DE UN PACIENTE
2901;1F1002641000100;64;24/02/2022;MAS DE UN PACIENTE
2902;2I1008801000101;13;16/11/2022;MAS DE UN PACIENTE
2903;1F1002391003100;64;16/04/2021;MAS DE UN PACIENTE
2904;1T1018051000100;64;28/10/2020;MAS DE UN PACIENTE
2905;1D1000331000100;13;1/07/2021;MAS DE UN PACIENTE
2906;1P1027901000100;117;18/06/2022;MAS DE UN PACIENTE
2907;1E1022821000100;13;1/12/2020;MAS DE UN PACIENTE
2908;1L1018031002101;118;30/12/2021;MAS DE UN PACIENTE
2909;1A1000101000105;13;22/03/2021;MAS DE UN PACIENTE
2910;1A1000141000100;13;27/12/2020;MAS DE UN PACIENTE
2911;1A1001701000100;13;15/04/2020;MAS DE UN PACIENTE
2912;1P1027901000100;117;16/02/2020;MAS DE UN PACIENTE
2913;1C1019871000100;13;6/02/2021;MAS DE UN PACIENTE
2914;2A1005811001100;10;16/02/2020;MAS DE UN PACIENTE
2915;2A1005801001100;10;18/08/2020;MAS DE UN PACIENTE
2916;1P1027901000100;117;3/10/2020;MAS DE UN PACIENTE
2917;1F1002391000100;157;25/07/2022;MAS DE UN PACIENTE
2918;1T1023961002100;13;7/04/2021;MAS DE UN PACIENTE
2919;1D1000331000100;13;22/09/2021;MAS DE UN PACIENTE
2920;1M1000341000100;64;29/04/2022;MAS DE UN PACIENTE
2921;1I1000121000100;20;27/01/2022;MAS DE UN PACIENTE
2922;1P1012181003100;64;6/10/2022;MAS DE UN PACIENTE
2923;1D1001991001100;153;5/02/2022;MAS DE UN PACIENTE
2924;1L1022271000100;62;8/06/2022;MAS DE UN PACIENTE
2925;1A1003951002100;61;5/12/2020;MAS DE UN PACIENTE
2926;1P1027901000100;117;25/03/2020;MAS DE UN PACIENTE
2927;1A1001711000100;13;5/09/2021;MAS DE UN PACIENTE
2928;1A1000141000100;13;1/10/2021;MAS DE UN PACIENTE
2929;1O1024191001100;64;10/02/2021;MAS DE UN PACIENTE
2930;1P1027901000100;117;10/10/2022;MAS DE UN PACIENTE
2931;1B1025791000100;13;10/04/2020;MAS DE UN PACIENTE
2932;1A1001701000100;59;20/03/2021;MAS DE UN PACIENTE
2933;1A1000141000100;59;4/08/2022;MAS DE UN PACIENTE
2934;1R1006481000100;64;16/12/2020;MAS DE UN PACIENTE
2935;1B1025791000100;13;5/06/2022;MAS DE UN PACIENTE
2936;1N1017381000100;64;1/07/2020;MAS DE UN PACIENTE
2937;1C1028221000100;64;1/08/2022;MAS DE UN PACIENTE
2938;1V1019711000101;106;16/07/2021;MAS DE UN PACIENTE
2939;1F1001591000100;64;26/11/2021;MAS DE UN PACIENTE
2940;1F1001691000100;64;17/02/2021;MAS DE UN PACIENTE
2941;1A1027981001100;89;5/10/2021;MAS DE UN PACIENTE
2942;1C1000151002100;157;14/02/2022;MAS DE UN PACIENTE
2943;1F1012871004100;15;17/12/2021;MAS DE UN PACIENTE
2944;1F1012871004100;15;21/09/2022;MAS DE UN PACIENTE
2945;1F1012871004100;15;23/01/2021;MAS DE UN PACIENTE
2946;1F1012871004100;15;29/11/2022;MAS DE UN PACIENTE
2947;1F1012871004100;15;7/01/2021;MAS DE UN PACIENTE
2948;1F1012871004100;15;27/11/2021;MAS DE UN PACIENTE
2949;1A1001611000100;64;1/12/2021;MAS DE UN PACIENTE
2950;1T1023961000100;36;14/06/2020;MAS DE UN PACIENTE
2951;2E1025261000100;118;18/11/2021;MAS DE UN PACIENTE
2952;2E1025261000100;118;25/08/2021;MAS DE UN PACIENTE
2953;1B1024741000100;118;3/03/2020;MAS DE UN PACIENTE
2954;1B1024501002100;118;21/02/2022;MAS DE UN PACIENTE
2955;1D1000331000100;13;26/12/2021;MAS DE UN PACIENTE
2956;1M1000341000100;155;24/09/2021;MAS DE UN PACIENTE
2957;1F1001691000100;64;14/07/2020;MAS DE UN PACIENTE
2958;1A1000141000100;13;24/12/2020;MAS DE UN PACIENTE
2959;1A1001711000100;13;25/02/2021;MAS DE UN PACIENTE
2960;1B1025731000100;13;31/03/2022;MAS DE UN PACIENTE
2961;1P1000421000100;64;27/03/2022;MAS DE UN PACIENTE
2962;1A1000281000100;68;12/04/2022;MAS DE UN PACIENTE
2963;1A1005551002100;100;9/01/2022;MAS DE UN PACIENTE
2964;1T1023961000100;36;11/10/2021;MAS DE UN PACIENTE
2965;1A1000101000105;13;29/09/2021;MAS DE UN PACIENTE
2966;1A1000101000105;13;26/03/2021;MAS DE UN PACIENTE
2967;1S1000731000100;13;3/04/2020;MAS DE UN PACIENTE
2968;1M1005531001101;58;19/05/2020;MAS DE UN PACIENTE
2969;1M1005531001100;58;13/02/2022;MAS DE UN PACIENTE
2970;1D1000331000100;64;30/06/2022;MAS DE UN PACIENTE
2971;1D1001091003100;13;26/06/2020;MAS DE UN PACIENTE
2972;1L1029621000100;64;13/02/2021;MAS DE UN PACIENTE
2973;1A1000101000104;149;27/04/2020;MAS DE UN PACIENTE
2974;1A1000111000101;149;9/04/2020;MAS DE UN PACIENTE
2975;1U1003171000100;13;18/07/2021;MAS DE UN PACIENTE
2976;1C1023461000100;25;21/11/2022;MAS DE UN PACIENTE
2977;1V1019711000106;1;8/10/2021;MAS DE UN PACIENTE
2978;1M1000341000100;155;31/08/2022;MAS DE UN PACIENTE
2979;1A1020541000100;62;14/07/2021;MAS DE UN PACIENTE
2980;1H1027911000100;53;14/10/2020;MAS DE UN PACIENTE
2981;1B1025731000100;13;30/08/2021;MAS DE UN PACIENTE
2982;1P1027901000100;117;20/07/2020;MAS DE UN PACIENTE
2983;1I1027611000100;64;23/01/2020;MAS DE UN PACIENTE
2984;1D1000331000100;95;21/11/2021;MAS DE UN PACIENTE
2985;1R1000741000100;13;30/01/2021;MAS DE UN PACIENTE
2986;1T1023961000100;36;17/11/2020;MAS DE UN PACIENTE
2987;1L1025421000100;115;8/10/2020;MAS DE UN PACIENTE
2988;1M1000341000100;64;16/08/2021;MAS DE UN PACIENTE
2989;1P1027901000100;117;27/09/2022;MAS DE UN PACIENTE
2990;1T1000591001100;109;3/02/2022;MAS DE UN PACIENTE
2991;1M1000341000101;13;12/05/2020;MAS DE UN PACIENTE
2992;1O1020371002100;13;2/10/2021;MAS DE UN PACIENTE
2993;1A1000141000100;13;4/08/2021;MAS DE UN PACIENTE
2994;1L1025421000100;115;10/11/2020;MAS DE UN PACIENTE
2995;1R1000741000100;62;31/12/2021;MAS DE UN PACIENTE
2996;1P1012181003100;64;15/06/2022;MAS DE UN PACIENTE
2997;1E1005681005100;152;21/10/2021;MAS DE UN PACIENTE
2998;1E1023551001100;152;19/08/2022;MAS DE UN PACIENTE
2999;1T1012841000100;149;22/11/2022;MAS DE UN PACIENTE
3000;1M1023741000100;72;17/03/2021;MAS DE UN PACIENTE
3001;1F1002641000100;29;20/08/2020;MAS DE UN PACIENTE
3002;1A1005551001100;13;23/08/2022;MAS DE UN PACIENTE
3003;1L1025421000100;115;26/02/2022;MAS DE UN PACIENTE
3004;1A1020541000100;57;27/04/2022;MAS DE UN PACIENTE
3005;1I1002461000100;151;16/02/2022;MAS DE UN PACIENTE
3006;1P1027901000100;117;17/05/2022;MAS DE UN PACIENTE
3007;1N1017381000100;64;10/08/2020;MAS DE UN PACIENTE
3008;1P1027901000100;117;14/11/2022;MAS DE UN PACIENTE
3009;1M1005531002100;100;17/02/2021;MAS DE UN PACIENTE
3010;1A1000111000101;13;28/01/2021;MAS DE UN PACIENTE
3011;1A1000101000104;13;11/02/2020;MAS DE UN PACIENTE
3012;1T1000761000101;64;20/07/2022;MAS DE UN PACIENTE
3013;1M1000341000100;155;19/01/2021;MAS DE UN PACIENTE
3014;1I1001001000100;9;30/03/2022;MAS DE UN PACIENTE
3015;1R1000741000100;13;9/07/2021;MAS DE UN PACIENTE
3016;1F1012871004100;140;28/02/2022;MAS DE UN PACIENTE
3017;1F1012871004100;140;16/02/2022;MAS DE UN PACIENTE
3018;1F1012871004100;140;9/01/2020;MAS DE UN PACIENTE
3019;1F1012871004100;140;11/02/2022;MAS DE UN PACIENTE
3020;1B1001101001100;157;29/09/2020;MAS DE UN PACIENTE
3021;1C1002871001100;157;21/03/2020;MAS DE UN PACIENTE
3022;1D1000331000100;13;4/07/2020;MAS DE UN PACIENTE
3023;1A1000281001100;157;10/02/2021;MAS DE UN PACIENTE
3024;1M1000341000101;13;24/11/2021;MAS DE UN PACIENTE
3025;1C1004471000101;155;28/05/2022;MAS DE UN PACIENTE
3026;1M1000341000101;95;1/03/2022;MAS DE UN PACIENTE
3027;1A1001761000100;13;29/10/2021;MAS DE UN PACIENTE
3028;1P1027901000100;117;6/10/2020;MAS DE UN PACIENTE
3029;1I1000121000100;13;12/08/2021;MAS DE UN PACIENTE
3030;1P1011551000100;117;9/05/2022;MAS DE UN PACIENTE
3031;1M1018461000102;13;24/06/2020;MAS DE UN PACIENTE
3032;1P1027901000100;117;1/01/2020;MAS DE UN PACIENTE
3033;1A1000101000106;13;21/10/2021;MAS DE UN PACIENTE
3034;1T1024151003100;142;9/06/2022;MAS DE UN PACIENTE
3035;1T1024151003100;142;16/07/2020;MAS DE UN PACIENTE
3036;1T1024151003100;142;10/05/2022;MAS DE UN PACIENTE
3037;1F1012871006100;25;1/04/2020;MAS DE UN PACIENTE
3038;1F1012871006100;25;8/07/2020;MAS DE UN PACIENTE
3039;1F1012871006100;25;10/12/2020;MAS DE UN PACIENTE
3040;1F1012871006100;25;7/05/2020;MAS DE UN PACIENTE
3041;1N1017381000100;64;2/03/2020;MAS DE UN PACIENTE
3042;1S1000731000100;13;8/03/2021;MAS DE UN PACIENTE
3043;1S1000731000100;13;26/02/2022;MAS DE UN PACIENTE
3044;1F1029401000100;72;8/04/2022;MAS DE UN PACIENTE
3045;1F1002641000100;29;11/01/2022;MAS DE UN PACIENTE
3046;1F1001691000100;64;7/04/2022;MAS DE UN PACIENTE
3047;1V1001401000100;95;22/09/2022;MAS DE UN PACIENTE
3048;1P1027901000100;117;23/09/2021;MAS DE UN PACIENTE
3049;1L1003331001101;13;22/08/2020;MAS DE UN PACIENTE
3050;1B1000571003100;157;31/07/2021;MAS DE UN PACIENTE
3051;1F1012871004100;111;24/07/2021;MAS DE UN PACIENTE
3052;1F1012871004100;111;5/11/2021;MAS DE UN PACIENTE
3053;1F1012871004100;111;25/04/2022;MAS DE UN PACIENTE
3054;1P1027901000100;117;20/11/2020;MAS DE UN PACIENTE
3055;1H1007141000100;20;13/02/2020;MAS DE UN PACIENTE
3056;1H1007141000100;20;26/10/2020;MAS DE UN PACIENTE
3057;1H1007141000100;20;22/07/2022;MAS DE UN PACIENTE
3058;1P1027901000100;117;13/10/2020;MAS DE UN PACIENTE
3059;1U1003271000100;92;22/02/2021;MAS DE UN PACIENTE
3060;1l1001391001100;92;29/11/2022;MAS DE UN PACIENTE
3061;1S1023241000100;126;9/09/2022;MAS DE UN PACIENTE
3062;1F1001691000100;60;30/10/2022;MAS DE UN PACIENTE
3063;1M10008311000100;87;18/05/2022;MAS DE UN PACIENTE
3064;1P1024051000100;64;31/03/2022;MAS DE UN PACIENTE
3065;1M1000341000100;155;16/01/2020;MAS DE UN PACIENTE
3066;1C1006341000100;40;6/11/2020;MAS DE UN PACIENTE
3067;1T1001161004100;149;12/12/2020;MAS DE UN PACIENTE
3068;2I1008801000101;13;6/06/2020;MAS DE UN PACIENTE
3069;1F1001591000100;64;18/06/2022;MAS DE UN PACIENTE
3070;1E1018521002100;62;18/08/2020;MAS DE UN PACIENTE
3071;1F1002651000100;29;12/05/2022;MAS DE UN PACIENTE
3072;1S1011101000100;128;13/07/2022;MAS DE UN PACIENTE
3073;1T1023961000100;36;8/02/2020;MAS DE UN PACIENTE
3074;1A1000101000104;13;22/11/2021;MAS DE UN PACIENTE
3075;1D1000331000100;13;26/12/2020;MAS DE UN PACIENTE
3076;1P1001471000100;13;9/01/2021;MAS DE UN PACIENTE
3077;1B1006501000100;13;26/10/2021;MAS DE UN PACIENTE
3078;1A1014981000100;63;9/01/2020;MAS DE UN PACIENTE
3079;1A1000141000100;117;1/07/2021;MAS DE UN PACIENTE
3080;1A1001701000100;117;5/01/2021;MAS DE UN PACIENTE
3081;1P1024051000100;64;29/10/2020;MAS DE UN PACIENTE
3082;1M1000831000100;87;11/12/2022;MAS DE UN PACIENTE
3083;1M1006441000100;154;26/05/2020;MAS DE UN PACIENTE
3084;1C1019871000100;13;4/02/2021;MAS DE UN PACIENTE
3085;1A1000141000100;59;28/08/2022;MAS DE UN PACIENTE
3086;1R1005721001100;62;27/11/2020;MAS DE UN PACIENTE
3087;3A1019211000100;64;6/03/2020;MAS DE UN PACIENTE
3088;1B1013551001100;25;13/08/2021;MAS DE UN PACIENTE
3089;1L1025421000100;115;5/10/2022;MAS DE UN PACIENTE
3090;1D1000331000100;64;5/04/2021;MAS DE UN PACIENTE
3091;1D1000331000100;64;20/04/2021;MAS DE UN PACIENTE
3092;1D1000331000100;13;5/04/2021;MAS DE UN PACIENTE
3093;1L1026871000100;75;16/08/2020;MAS DE UN PACIENTE
3094;1P1024051000100;64;18/09/2020;MAS DE UN PACIENTE
3095;1B1025731000100;68;15/01/2021;MAS DE UN PACIENTE
3096;1P1000421000100;95;21/09/2021;MAS DE UN PACIENTE
3097;1F1012871005100;160;6/07/2021;MAS DE UN PACIENTE
3098;1A1028881000100;4;28/10/2020;MAS DE UN PACIENTE
3099;1B1000571007100;149;29/03/2022;MAS DE UN PACIENTE
3100;1B1024501002100;118;30/03/2021;MAS DE UN PACIENTE
3101;1P1027901000100;117;2/04/2021;MAS DE UN PACIENTE
3102;1D1001091000100;64;19/11/2022;PACIENTE ESPECIFICO
3103;1D1000331000100;13;18/04/2022;PACIENTE ESPECIFICO
3104;1C1000151002100;157;31/05/2022;PACIENTE ESPECIFICO
3105;1C1006341000100;13;24/11/2021;PACIENTE ESPECIFICO
3106;1F1012871005100;32;19/07/2020;PACIENTE ESPECIFICO
3107;1I1024081000100;68;31/12/2021;PACIENTE ESPECIFICO
3108;3A1017471000100;64;13/04/2020;PACIENTE ESPECIFICO
3109;1B1025791000100;13;18/12/2021;PACIENTE ESPECIFICO
3110;1L1025421000100;115;21/08/2022;PACIENTE ESPECIFICO
3111;1T1023951000100;68;7/06/2022;PACIENTE ESPECIFICO
3112;1D1000331000100;95;22/06/2022;PACIENTE ESPECIFICO
3113;1C1028781000100;110;20/05/2022;PACIENTE ESPECIFICO
3114;1M1005531001100;58;19/12/2022;PACIENTE ESPECIFICO
3115;1M1005531001100;58;31/08/2022;PACIENTE ESPECIFICO
3116;1M1005531001100;58;8/12/2021;PACIENTE ESPECIFICO
3117;1M1005531001100;58;16/01/2020;PACIENTE ESPECIFICO
3118;1R1000741000100;62;24/01/2021;PACIENTE ESPECIFICO
3119;1P1001131000100;114;15/02/2021;PACIENTE ESPECIFICO
3120;1P1012181003100;64;21/10/2020;PACIENTE ESPECIFICO
3121;1P1001131000100;114;18/04/2022;PACIENTE ESPECIFICO
3122;1P1011551000100;117;20/07/2022;PACIENTE ESPECIFICO
3123;1P1011551000100;117;31/08/2020;PACIENTE ESPECIFICO
3124;1C1006341000100;40;26/10/2021;PACIENTE ESPECIFICO
3125;1T1000591001100;64;14/01/2021;PACIENTE ESPECIFICO
3126;1T1000591001100;64;4/05/2021;PACIENTE ESPECIFICO
3127;1L1025421000100;115;3/09/2022;PACIENTE ESPECIFICO
3128;1B1000571004100;68;3/11/2021;PACIENTE ESPECIFICO
3129;1D1000331000100;157;25/05/2020;PACIENTE ESPECIFICO
3130;1U1003271000100;13;14/11/2022;PACIENTE ESPECIFICO
3131;1M1000341000101;13;5/07/2021;PACIENTE ESPECIFICO
3132;1O1027141001100;118;14/06/2021;PACIENTE ESPECIFICO
3133;1A1005551002100;100;21/06/2021;PACIENTE ESPECIFICO
3134;1L1025421000100;115;10/02/2022;PACIENTE ESPECIFICO
3135;1L1025421000100;115;5/09/2020;PACIENTE ESPECIFICO
3136;1E1018521004100;62;1/07/2022;PACIENTE ESPECIFICO
3137;1B1025791000100;13;15/04/2022;PACIENTE ESPECIFICO
3138;1F1007311001100;65;18/03/2020;PACIENTE ESPECIFICO
3139;1D1023501001100;157;11/12/2022;PACIENTE ESPECIFICO
3140;1S1026431000100;118;21/07/2020;PACIENTE ESPECIFICO
3141;1N1025871000100;118;19/03/2020;PACIENTE ESPECIFICO
3142;2B1024441000100;118;30/12/2021;PACIENTE ESPECIFICO
3143;1V1019711000106;1;14/11/2022;PACIENTE ESPECIFICO
3144;1A1000101000104;13;11/03/2021;PACIENTE ESPECIFICO
3145;1I1000121000100;13;5/07/2021;PACIENTE ESPECIFICO
3146;1P1011551000100;117;13/07/2020;PACIENTE ESPECIFICO
3147;1A1005551002100;100;16/07/2021;PACIENTE ESPECIFICO
3148;1S1011101002100;157;18/09/2022;PACIENTE ESPECIFICO
3149;1E10056811003100;118;15/03/2022;PACIENTE ESPECIFICO
3150;1L1018031002101;118;11/04/2022;PACIENTE ESPECIFICO
3151;1L1018031002101;118;8/04/2020;PACIENTE ESPECIFICO
3152;1T1012051001101;70;15/11/2022;PACIENTE ESPECIFICO
3153;1A1000101000104;13;26/02/2021;PACIENTE ESPECIFICO
3154;1P1024051000100;64;21/02/2021;PACIENTE ESPECIFICO
3155;1T1012051001100;70;1/08/2021;PACIENTE ESPECIFICO
3156;1P1000421001100;13;19/01/2021;PACIENTE ESPECIFICO
3157;1E1004681000100;64;16/09/2020;PACIENTE ESPECIFICO
3158;1O1027141000100;55;21/08/2020;PACIENTE ESPECIFICO
3159;1P1012181003100;64;13/09/2020;PACIENTE ESPECIFICO
3160;1B1027161000100;13;26/10/2020;PACIENTE ESPECIFICO
3161;1C1027451001100;64;14/08/2022;PACIENTE ESPECIFICO
3162;1D1000331000100;64;16/05/2020;PACIENTE ESPECIFICO
3163;1P1011551000100;117;27/04/2020;PACIENTE ESPECIFICO
